post_id,post_caption,total_likes,num_shares,comment_likes,original_comment_for_context,original_language,text_for_analysis,sentiment_score,topic
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,1,ಮೊದಲು ಗೋರ್ಮೆಂಟ್ ಆಸ್ಪತ್ರೆಯನ್ನು ಸರಿ ಮಾಡಿ ಬಡ ಜನರಿಗೆ ಚಿಕಿತ್ಸೆ ದೊರೆಯುವ ಮಟ್ಟದಲ್ಲಿ ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆಯನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸಿ ದೇವರು ಒಳ್ಳೆಯದು ಮಾಡಲಿ ನಿಮಗೆ ಜೈ ಕೆ ಆರ್ ಎಸ್,kn,First fix the government hospital and develop the government hospital to a level where poor people can get treatment. May God bless you. Jai KRS,1.0,Praise
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,1,ಕದಂಬ ಪಾರ್ಕ್ ಜಯನಗರ ಸಿ ಬ್ಲಾಕ್ ನಲ್ಲಿ ಜಿಮ್ ಉಪಕರಣಗಳ ಅಳವಡಿಸಲು ಮನವಿ ಸಲ್ಲಿಸಿ ಮೂರು ವರ್ಷವಾದರೂ ಐದಾರು ಬಾರಿ ಮನವಿ ಸಲ್ಲಿಸಿದರು ಕೆಲಸಗಳಾಗಿಲ್ಲ ಈ ಭಾಗದಲ್ಲಿ 24x7 ವಾಟರ್ ಸಪ್ಲೈ ಆಗುತ್ತಿಲ್ಲ ಹಿರಿಯ ನಾಗರಿಕರಿಂದ ಮತ್ತೊಮ್ಮೆ ಈ ಮೂಲಕ ಮನವಿ ಸಲ್ಲಿಸುತ್ತಿದ್ದೇವೆ ತುರ್ತಾಗಿ ಬೇಡಿಕೆಗಳನ್ನು ಈಡೇರಿಸಲು ಮನವಿ,kn,We have submitted a request for the installation of gym equipment in Kadamba Park Jayanagar C Block. We have submitted a request five or six times in the past three years. No work has been done. There is no 24x7 water supply in this area. We are once again submitting a request from senior citizens. We request that the demands be met urgently.,-1.0,Infrastructure
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,1,ಬಾಪೂಜಿ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ನಡೆಯುವ ಭ್ರಷ್ಟಾಚಾರ ನಿಲ್ಸಿ ಮೊದಲು,kn,Corruption at Bapuji Hospital must stop first,-1.0,Healthcare
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,0,ಮೇಡಮ್ ಅವರು ಕುಡಿಯುವ ನೀರಿನ ಬಗ್ಗೆ ಒಂದು ಕೊರತೆಗಳನ್ನು ಕೇಳಿದ್ದಾರೆ ಯಾವ ಮಾರ್ಗದರ್ಶನ ಎಂದು ಬಹಳ ಸಂತೋಷ ಸರ್ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ ಸರ್ ಅವರು ಉತ್ತರಿಸಿದ್ದಾರೆ ಇದ್ದರೆ ಈ ರೀತಿಯಲ್ಲಿರಬೇಕು ಪ್ರತಿನಿಧಿಗಳ ಸಮಸ್ಯೆಗಳನ್ನು ಬಗೆಹರಿಸುತ್ತಾರೆ ಎಂದು ಸ್ವಚ್ಛವಾಗಿ ಕಾಣುತ್ತದೆ 🙏🏻🌹,kn,"Madam asked about the shortages of drinking water. I am very happy. What guidance did Sir S.S. Mallikarjuna Sir reply? If so, it should be like this. It seems clear that the problems of the representatives will be resolved.",1.0,Praise
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,0,fast sivamogga hospet road sari madsi medum,ilo,Fast Sivamogga Hospital Road,0.0,Healthcare
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,"ಮಾರಿಯಮ್ಮನಹಳ್ಳಿ to ಶಿವ ಮೊಗ್ಗ 
NH  ರಹಾದಾರಿ ಕಾಮಗಾರಿ 
ದಯವಿಟ್ಟು
 ಬೇಗನೆ ಮಾಡಿ ಕೊಡಿ ಮೇಡಂ 
ತಮ್ಮ ಈ ಕಾರ್ಯ ಯಾವತ್ತು ಮರೆಯಲು ಸಾಧ್ಯವಿಲ್ಲ. 

ಧನ್ಯವಾದಗಳು 💐🙏🌹",kn,"Please complete the work of the Mariammanahalli to Shivamogga NH road as soon as possible, Madam, I will never forget this work of yours. Thank you.",1.0,Praise
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,ನಮ್ಮ ಪಂಚಾಯಿತಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಇರುವ ಉಪ ಪೋಲಿಸ್ ಠಾಣೆ ಹಳೆಯದಾದ ಕಟ್ಟಡ ಸುಸಜ್ಜಿತ ಹೊಸ ಕಟ್ಟಡ ನಿರ್ಮಾಣ ಮಾಡಿ ಕೊಡಿ,kn,"Please construct a new, well-equipped building for the old sub-police station located in our panchayat.",0.0,Infrastructure
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,"ಮಾಯಕೊಂಡ ಸಮೀಪದ ನಲ್ಕುಂದ, ಹಿಂಡಿಸಕಟೆ ಗ್ರಾಮಗಳಲ್ಲಿ ಹೋಗುವ ರಸ್ತೆಗಳು ಸಂಪೂರ್ಣ ಹದಗೆಟ್ಟಿವೆ ಹಾಗೂ ಜನಪ್ರತಿ ನಿಧಿಗಳು ಮತ್ತು ಅಧಿಕಾರಿಗಳಿಗೆ ಮನವಿ ಮಾಡಿದರು ಯಾವುದೇ ಪ್ರಯೋಜವಾಗಿಲ್ಲ.",kn,The roads leading to the villages of Nalkunda and Hindisakat near Mayakonda are in a state of complete disrepair and appeals to public funds and officials have been of no avail.,-1.0,Infrastructure
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,,en,,,
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,Good Work,en,Good Work,1.0,Praise
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,1,💐💐💐💐,en,,,
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,🙏👌,en,,,
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,Great work madam 👏,en,Great work madam,1.0,Praise
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,ಒಂದು ರೋಡ್ ಇಲ್ಲ ಚರಂಡಿ ಇಲ್ಲ  development ಬಗ್ಗೆ ಕೇಳಕ್ಕೆ ಹೋಗಬಾರದು  ಇದು ನಮ್ಮ ದಾವಣಗೆರೆ ನಮ್ಮ ಹೆಮ್ಮೆ 😂,kn,"There is no road, no drain, no development, don&#39;t go there to ask about it, this is our Davangere, our pride.",-1.0,Environment
1302816638069249,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ ಮನವಿ ಪತ್ರಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು. ತಮ್ಮ ಸಮಸ್ಯೆಗಳನ್ನು ಕೇಳಿಕೊಂಡು ಬಂದವರಿಗೆ ಸೂಕ್ತ ಕ್ರಮ ವಹಿಸುವುದಾಗಿ ತಿಳಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",1324,12,0,Great madam,en,Great madam,1.0,Praise
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,Congrats Dr. Ravikumar sir,hi-Latn,Congrats Dr. Ravi Kumar sir,1.0,Praise
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,Congratulations,en,Congratulations,1.0,Praise
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,1,💐💐💐💐,en,,,
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,Congratulations sir,en,Congratulations sir,1.0,Praise
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,Congratulations sir,en,Congratulations sir,1.0,Praise
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,Great 🙏🙏,en,Great,1.0,Praise
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,,en,,,
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,Congratulations 💐💐💐💐,en,Congratulations,1.0,Praise
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,0,🙏,en,,,
